id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49708207,"In The Heart of Boulder Creek, Central Location!",132676844,David,,Unincorporated Areas,37.13026,-122.11731,Entire home/apt,275,2,14,2021-08-11,0.65,1,0,0,
49708858,Ocean view suite at Rio Del Mar beach.,44263027,Margaret,,Unincorporated Areas,36.97442,-121.90082,Entire home/apt,121,28,72,2022-11-28,3.22,3,117,30,
49735404,Beach Getaway Studio,47316700,Ovr,,City of Santa Cruz,36.97257,-122.01781,Private room,74,2,154,2023-03-27,6.73,50,140,86,
49737370,Cottage style unit a block from New Brighton Beach,25763492,Mary,,City of Capitola,36.97954,-121.93792,Entire home/apt,110,30,5,2022-08-01,0.29,1,239,1,
49753058,Charming 1 Bedroom Bungalow with Private Entry,401252277,Dayna,,City of Santa Cruz,36.98125,-122.01024,Entire home/apt,115,31,74,2022-12-30,3.35,1,292,37,
49761755,Beautifully Remodeled 1920's Seabright Cottage,9020085,Kevin & Mackenzie,,City of Santa Cruz,36.98445,-122.00673,Entire home/apt,366,7,35,2022-08-11,1.86,1,253,13,
49799449,Work and play on the California Coast!,6951328,Lisa,,Unincorporated Areas,36.95048,-121.87089,Entire home/apt,216,5,6,2022-08-31,0.45,1,136,5,
49814513,Pleasure Point Beach House!,6188271,Dale,,City of Capitola,36.959328,-121.970627,Entire home/apt,491,2,80,2023-02-24,3.56,1,82,37,
49854507,Aptos Seacliff Beach Soquel Drive Home,146450,Yajun,,Unincorporated Areas,36.98365,-121.91101,Entire home/apt,140,30,0,,,1,177,0,
49887811,Classic Central Apartment,23229676,Alan & Amalie,,City of Santa Cruz,36.9744,-122.016327,Entire home/apt,244,3,89,2023-03-12,4.29,1,50,43,
49962710,Updated Seascape Condo with a Great Ocean View-Sle,24413952,Power West,,Unincorporated Areas,36.9486,-121.87722,Entire home/apt,413,2,30,2022-12-30,1.34,30,266,15,
