id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50589144,"Elegant south loop 2 bedroom apartment, Wifi, park",9339313,Leon,,Lower West Side,41.8595,-87.65143,Entire home/apt,61,1,67,2023-02-25,3.18,12,298,36,R21000075344
50787434,Nice&clean 1 bedroom apartment with free parking,144706165,Nadzeya,,Ohare,41.97317,-87.84414,Entire home/apt,210,32,17,2022-01-30,0.85,1,90,0,R21000064655
51241143,Room T2,327103193,Jorge,,Near West Side,41.86852,-87.68591,Private room,29,2,11,2023-02-18,0.55,14,4,4,2797388
50787832,"Beautiful spacious 1bedroom condo, sleeps  up to 4",410462515,Clinton,,Oakland,41.820188650879366,-87.60059304178263,Entire home/apt,109,33,0,,,1,365,0,
50793099,Private Large Room A6 by Chinatown,410504785,Ray,,Bridgeport,41.84324,-87.6378,Private room,38,2,40,2023-02-28,2.04,9,77,24,R21000069364
50594581,"Lovely 2 bedroom condo, relaxing, peaceful warm.",402792711,Jessica,,Beverly,41.69977,-87.66974,Entire home/apt,96,3,59,2023-03-12,2.84,4,363,31,R21000069883
50599177,Washington Estate minutes from University of CHI,408824247,Latarsha,,Washington Park,41.78919,-87.61938,Entire home/apt,135,2,34,2023-03-12,1.69,1,350,25,R21000076111
50619453,Private Studio Apt in the Heart of Wicker Park!,33129051,Tommy & Sarah,,West Town,41.90833,-87.67115,Entire home/apt,69,2,131,2023-03-08,6.28,1,281,75,R21000066616
50620728,Cozy 1 Bedroom Apartment near Wrigley Field.,1517250,Joshua,,Lincoln Square,41.9631,-87.68138,Entire home/apt,164,2,19,2022-10-11,0.91,1,90,5,R22000087976
50630514,"W. Loop 1BR, nr Loop & Restaurant Row, nr L",107434423,Blueground,,Near West Side,41.8859198,-87.6440705,Entire home/apt,117,32,0,,,658,353,0,32+ Days Listing
50630534,"W. Loop 1BR, nr Loop & Restaurant Row, nr L",107434423,Blueground,,Near West Side,41.8859198,-87.6440705,Entire home/apt,135,32,0,,,658,217,0,32+ Days Listing
50796659,"Logan Square Corner 3BR, Walkable to Highlights",327709604,Kara And Alex,,Avondale,41.93402,-87.71651,Entire home/apt,90,1,54,2023-02-20,2.63,9,143,37,R22000090110
