id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
40239707,SAFETY HIDEAWAY LUXURY 1BR APARTMENT l ENTERTAINMENT + FREE PARK,158439641,Gibson & Hetherington,,Downtown,39.95923,-82.99987,Entire home/apt,65,1,44,2020-07-19,5.48,10,328
40260123,Short North Studio with off-street parking,71666929,August,,Near North/University,39.9836,-83.00495,Entire home/apt,72,7,41,2020-07-14,4.96,4,326
40275467,Newly Renovated (9D) OSU/ExpoCenter❤NearEVERYTHING,249951812,Jessie,,Near North/University,39.99518,-82.99728,Entire home/apt,110,2,28,2020-07-16,3.37,12,75
40303607,German Village on Mohawk St,294363145,David,,Near South,39.94864,-82.99425,Entire home/apt,150,2,2,2020-03-19,0.44,1,23
40309696,SAFETY HIDEAWAY LUXURY ONE BEDROOM AT 190 SOUTH HIGH - FREE PARK.,158439641,Gibson & Hetherington,,Downtown,39.95822,-82.99978,Entire home/apt,85,1,49,2020-07-24,5.93,10,342
40310837,▶NEW HOME 2◀ North OSU/Greater Columbus/Downtown,217660325,Jin,,Near North/University,40.01206,-83.0023,Entire home/apt,375,2,0,,,44,95
40347682,▷NEW HOME 1◁ North OSU/Greater Columbus/Downtown,217660325,Jin,,Near North/University,40.01266,-83.00053,Entire home/apt,375,2,0,,,44,125
40347805,"#2 Near Mapfre, OSU, Hospitals, Arenas & Downtown",1395861,Toby & Bunny,,Near North/University,40.01675,-83.00021,Entire home/apt,125,2,4,2020-03-22,0.58,3,240
40351412,House of M.O.V.I.E.S,286980818,Cheryl,,Near South,39.94882,-82.97321,Entire home/apt,77,7,6,2020-06-27,0.77,3,0
40366843,Artsy German Village  For Groups‍‍‍,189711852,Andrea,,Near South,39.94867,-82.98595,Entire home/apt,110,10,11,2020-05-19,1.45,1,350
40370326,Short North Kennels - PUNK SUITE,286705292,Jon,,Near North/University,39.98553,-83.00545,Entire home/apt,224,1,17,2020-07-19,2.93,2,337
