id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
22599372,Corner Peach Orchard,20018990,Rachel,,"Union Station, Stanton Park, Kingman Park",38.90515,-76.99896,Entire home/apt,169,2,58,2019-12-27,1.84,1,0
22601117,One-bedroom apartment in perfect location,20109063,Enrique,,"Shaw, Logan Circle",38.90704,-77.02705,Entire home/apt,130,3,4,2018-05-27,0.12,1,0
22601186,Home on the Hill,1437612,Michael,,Historic Anacostia,38.86104,-76.97801,Private room,50,2,6,2018-05-20,0.18,1,0
22610265,Panache pour Deux,74518047,Lillian Anita,,"Near Southeast, Navy Yard",38.87856,-77.00041,Private room,200,1,4,2020-09-04,0.13,2,0
22617173,Contemporary Urban Jewel - Minutes from the METRO!,166477115,Duvan,,"Congress Heights, Bellevue, Washington Highlands",38.84371,-76.98996,Entire home/apt,140,2,89,2020-03-24,2.72,1,89
22618081,Elegant townhouse in DC; Dupont Circle Kalorama,5487930,Mark,,"Dupont Circle, Connecticut Avenue/K Street",38.91172,-77.0456,Private room,95,4,6,2020-02-01,0.21,16,365
22627083,Private English Basement near Union Station (DC),53487088,Michael,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90934,-77.01126,Entire home/apt,103,2,10,2018-08-12,0.31,1,0
22630382,"Near metro, CUA, NE hospitals, HU & the Hill",93563557,Cara,,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.94259,-77.00439,Private room,75,7,1,2018-02-13,0.03,2,89
22632483,Lux 1 Bedroom near White House w/wifi,9419684,Churchill,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89892,-77.03388,Entire home/apt,139,15,0,,,14,362
22633189,"Elegant, Designer-rustic, Light-filled Suite, Dupont / 14th",56607502,Julian & Lucrecia,,"Dupont Circle, Connecticut Avenue/K Street",38.91475,-77.03476,Private room,71,5,118,2020-07-14,3.68,3,55
22633496,Lux 1 Bedroom near White House w/wifi,9419684,Churchill,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90054,-77.03215,Entire home/apt,165,21,1,2019-10-14,0.09,14,175
22635161,Luxurious townhouse on Great Dupont Circle Street,5487930,Mark,,"Dupont Circle, Connecticut Avenue/K Street",38.91172,-77.04573,Private room,55,1,9,2019-05-26,0.31,16,0
22652521,Lux Condo in the Heart of DC,166651376,Kimberley,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92805,-77.02491,Entire home/apt,76,4,25,2020-08-26,0.92,1,50
22653176,Lux 2 Bedroom near White House w/wifi,9419684,Churchill,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89986,-77.03303,Entire home/apt,165,15,7,2019-12-09,0.26,14,243
22653398,Lux 2 Bedroom near White House w/wifi,9419684,Churchill,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89986,-77.03303,Entire home/apt,165,21,0,,,14,332
