id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
882473,Historic Apt in Magical Marigny,4669579,Mary,,Marigny,29.96712,-90.05075,Entire home/apt,175,3,185,2023-02-21,1.50,1,228,21,"19STR-00000, 19-OSTR-0000"
1283353,Beautiful Bywater Shotgun w/ Bikes!,5316723,Gabrielle,,St. Claude,29.96774,-90.03713,Entire home/apt,113,2,474,2023-02-15,4.03,1,31,49,"20STR-02145, 19-OSTR-00000"
885010,private getaway near french quarter,4688828,Cleotis,,St. Claude,29.97043,-90.0476,Entire home/apt,75,30,115,2017-07-02,0.93,1,0,0,City registration pending
885246,HUGE Historic Warehouse District Condo,4690952,Ashley,,Central Business District,29.94499,-90.07222,Entire home/apt,286,30,12,2022-12-31,0.12,1,323,2,17STR-05155
1295314,Bywater Wonderland ✨✨✨✨Like living in a dream,4880969,Alice,,Bywater,29.96304,-90.04044,Entire home/apt,220,30,25,2022-07-14,0.22,2,365,1,
891764,Retro Cottage near Bayou/ Jazz Fest,897324,Renee,,Fairgrounds,29.98209,-90.08431,Entire home/apt,64,30,77,2022-10-02,0.63,1,58,2,
895626,"Walk to Tulane, The Purple Room of the Treehouse",4772370,Laurie,,Audubon,29.93823,-90.11176,Private room,81,1,277,2023-03-06,2.26,3,44,41,"20STR-21678, 20-OSTR-21677"
1313719,Oak-lined Ursulines Ave raised style funky house,6132575,Joshua,,Bayou St. John,29.97527,-90.08379,Entire home/apt,389,2,10,2023-02-26,1.99,1,123,10,"22-RSTR-10480, 22-OSTR-10482"
896188,"Artist, LGBTQ, pet friendly, NOLA!",660021,Holis,,Mid-City,29.97495,-90.11019,Entire home/apt,82,30,137,2020-02-27,1.12,1,96,0,19STR-22225
896343,"Meticulous:SUITE #1 Beautiful 2-BED,UPTOWN/Audubon",4778949,Rob,,West Riverside,29.92048,-90.12346,Entire home/apt,275,3,37,2023-02-26,0.33,2,331,4,"45STR-56876, 45-OSTR-5687"
896501,Two Bedroom Uptown Audubon Suite - 30 day min.,4778949,Rob,,Audubon,29.92345,-90.12261,Entire home/apt,139,30,33,2023-02-21,0.29,2,276,8,"45STR-56877, 45-OSTR-5687"
896709,Modern Home Near French Quarter,4782391,Marc,,Treme - Lafitte,29.97258,-90.07539,Entire home/apt,278,30,50,2020-02-23,0.41,1,364,0,17STR-05820
898632,TulaneUniv/Pool-3 ppl + if family- No parties,4370699,Deborah,,Audubon,29.94574,-90.11839,Entire home/apt,223,1,74,2022-10-23,0.60,1,230,8,"21-RSTR-15107, 20-OSTR-01124"
1316954,"New Orleans 1br Suite, Avenue Plaza",7054805,Eric,,Central City,29.93423,-90.08124,Entire home/apt,208,30,15,2019-04-15,0.14,1,359,0,
898685,3 blocks from the St. Charles streetcar!,4796527,Jackson,,Central City,29.93694,-90.08212,Entire home/apt,91,2,495,2023-02-23,4.05,3,24,64,"22-RSTR-15749, 22-OSTR-17167"
1317697,FANTASTIC FRENCH QUARTER SUITE !,2677753,Regina,,Central Business District,29.95142,-90.06738,Entire home/apt,513,7,1,2015-01-02,0.01,2,1,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
899644,Stay by the streetcar at The Cottage!,4802918,Mark,,City Park,29.98015,-90.0949,Entire home/apt,125,2,34,2022-10-31,0.28,1,54,5,"22-RSTR-04358, 22-OSTR-06228"
900084,Rent whole Townhouse in Uptown,4805726,Adam,,Uptown,29.93276,-90.10265,Entire home/apt,1000,30,0,,,1,0,0,
1352100,Lemon Tree Manor in Bywater,7338169,Susan,,Bywater,29.96197,-90.04433,Entire home/apt,180,3,267,2023-03-07,2.33,1,328,31,"20RSTR-31016, 20-OSTR-31012"
1661090,HISTORIC BYWATER VACATION HOME,228432,Nathalie,,St. Claude,29.964907,-90.040382,Entire home/apt,133,3,220,2023-02-20,1.91,1,323,30,"22-RSTR-05747, 22-OSTR-05659"
1665035,Private Room w/ Private Bath in Guest House,1832077,Brian,,Holy Cross,29.958844605125293,-90.02075282611199,Private room,68,3,138,2023-03-07,1.21,4,43,2,"20-RSTR-26702, 20-OSTR-26700"
1419885,"Casa Pelican B&B and Cooking School, Balcony Room",7645369,Karen,,Algiers Point,29.95371,-90.04773,Private room,134,1,411,2023-01-28,3.74,2,237,45,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
